content
5764,"Kembalikan jobstreet ku ke versi yg lama, yg versi terbaru ribet"
5765,bagus banget dalam pencarian job sesuai kualifikasi kita
5766,aplikasi gak bisa kirim lamaran loadingnya lama sekali bahkan tidak terkirim
5767,hari ini saya dapat interview dari jobstreet pas dateng ga taunya suruh bayar harusnya jobstreet bisa menyaring dulu mana pt.yang benar-benar nyata atau pt.fiktif..
5768,aplikasi yang sangat bagus buat yang mencari pekerjaan
5769,Sangat membantu & sesuai dengan kriteria yg dicari
5770,"Saya sangat suka dengan JOBSTREET,karna sangat membantu untuk pencari kerja"
5771,"Aplikasi bagus, banyak pilihan lowongan nya.."
5772,Udah bebereapa hari error terus ada apa ya jobstreet tolong perbaikan nya
5773,Setelah diupdate aplikasinya jadi gabagus...membalikan seperti versi semula
5774,Halo sobat Jobstrees Untuk pelaporan kenapa tidak tersedia yah di aplikasi ? Ada 1 Pt confidential yg ngak jelas dan perlu di BAN Terima Kasih Untuk info detail PT nya mohon segera membalas
5775,Sangat memudahkan siapapun yg ingin mencari informasi lowongan pekerjaan. Terima kasih Jobstreet
5776,Tolong dong bahasa nya indonesia Engga semua orang ngerti bahasa ingris
5777,ciptakan peluAng kerja. mudahkan cara sistem nya.. thanks
5778,"Bagus dan nyaman,semoga makin banyak peminat utk menginstalnya.."
5779,Bagus tp setelah di update gak bisa buka pemberitahuan
5780,Sangat membantu mudah mudahan diterima lmaranku dan bisa bekerja amin
5781,Lebih mudah/simple dalam aplikasi pemakaian
5782,"Sejauh ini oke lah, tapi tolong kepada pihak developer masih ada beberapa info loker penipuan. Dimohon agar cepat ditindak terima kasih"
5783,Lebih simpel dan gampang cari pekerjaan
5784,Aplikasi yang sekarang kurang membantu dan kurang update..
5785,"Aplikasi ini sangat membantu saya untuk mencari pekerjaan baru,semonga saya dapat kerja dari aplikasi ini🙏🙏"
5786,Sangat membantu dan mempermudah dalam mencari pekerjaan
5787,Hasil nya cepat dan peluang nya sangat mendukung
5788,Terima kasih berkat job streer saya mendapatkan kerja
5789,"Semoga jobstreet terus hadir memberikan pelayanan sempurna bagi para jobseeker ditanah air, terimakasih jobstreet hampir 30 Tahun pengalaman kerja semuanya saya dapatkan berkat bantuanmu, Terimakasih."
5790,Masih menunggu hasil sdh jln 8 bulan menggunakan apk ini tetap semangat para pejuang RECEH 🙏🙏
5791,Tolong pihak pengelola jobstreet lebih selektif perusahaan nya dalam membagikan info loker...setelah memakai aplikasi ini banyak no kita yg dihubungi oleh perusahaan tidak jelas dan di luar yg kita lamar. Meresahkan...
5792,Sangat membantu sekali untuk para pencari kerja..meskipun sampai saat ini belum berjodoh dengan Perusahaan pemberi kerja.
5793,Saya mengucapkan terimakasih kpd Jobstreet karena sangat membantu sekali bagi hidup saya untuk mencari pekerjaan.
5794,"Tolong dong min, bahasa Indonesia diadakan"
5795,Mudah dan Cepat dalam mendapatkan informasi pekerjaan yg sesuai
5796,Buat apknya diperbarui kok dipilih kerjaan engga muncul
5797,Aplikasi ini bagus dan sangat membantu untuk mencari pekerjaan
5798,Baik Dan membantu kami yang sedang mencari kerja makasih
5799,memudahkan bagi lulusan baru untuk menemukan pekerjaan sesuai bidang pendidikan yang di tempuh
5800,"Banyak lowongan , di apply tapi belum ada respond."
5801,"Dari awal punya akun sampe sekarang juga gak ada panggilan yang jelas dari perusahaan yang sudah kita lamar, apa semua hanya formalitas ? Atau bagaimana ? Aplikasi lama lama engga jelas sama sekali"
5802,"Gak sinkron buka di hp sama di laptop, di laptop udah lengkap.. Pas buka di hp masa deafult lagi.. Tolong dikondisikan.."
5803,Mempermudah mencari lowongan pekerjaan
5804,Sangat membantu dalam.mencari pekerjaan sesuai dgn kemampuam dan pengalaman saya
5805,Sangat membantu untuk jobseekers. Banyak loker yang posting
5806,Aplikasi nya sangat membantu untuk mencari pekerjaan
5807,Aplikasi yang dapat membantu mencari pekerjaan. Good
5808,Gk pernh dapat panggilan interview dari app ini T_T terus photo profile gk boleh dipasang anehh
5809,Aplikasi ini sangat membantu saya dalam mencari pekerjaan dan banyak perusahaan yang merespon pelamar kerja.
5810,Bisa membatu mencari pekerjaan tanpa harus menghabiskan banyak map
5811,Jobstreet menjadikan kita bisa mencari dan melamar pekerjaan secara efektif.
5812,"Sangat mudah menggunakan nya, smoga saya dapat pekerjaan secepatnya."
5813,Aplikasinya ok dan banyak lowongan nya yg di butuhkan
5814,Membantu saya melamar pekerjaan dengan banyaknya pilihan pekerjaan Kerennn mudah-mudahan saya cepat diterima
5815,Kemaren nyoba gak bisa upload berkas untuk di profil
5816,"Pemberitahuan tdk bs dibuka, tolong di maintance"
5817,Gak bisa login suruh login malah di suruh lagi
5818,Sangat baik sekali dan membantu pencari kerja.
5819,"Saya sangat senang, informasi sangat mudah untuk para pencari kerja 👍👍"
5820,Mantap dengan adanya jobStreet bisa sangat terbantu..
5821,"Saya pengalaman dari PT Dewasutratex, PT Ramaputratex,PT warna indah samajaya, PT Ramatex, PT DJatatex, PTHeksatex Indah, PT Budi agung sentosa. Selama kerja saya di bagian Dyeing /Finishing."
5822,Saat Cabut lamaran dan Melamar Kembali tolong di Update tgl nya!!!
5823,aplikasi sangat membantu mencari pekerjaan dengn penglman yg sesui trimaksh jobstreet
5824,Sangat membantu untuk pengembangan dan informasi tentang pekerjaan
5825,Aplikasi yang bagus untuk membagikan lowongan kerja
5826,Ngga bisa apply lamaran padahal udah di update terus pernah apply gak pernah dapat panggilan
5827,"Aplikasi yang bagus, sudah lebih dari 3 bulan saya belum dapat panggilan"
5828,"bagus sekali untuk pencari kerja,karena di sini di buka loker yg pasti tanpa ada penipuan 🙏🙏🤗"
5829,"Membantu dalam pencarian pekerjaan, keren"
5830,Sangat membantu memudahkan dalam mencari pekerjaan dengan informasi yang valid
5831,Terbaik.tapi belum pernah dpt panggilan dri jobstreet
5832,"Sangat membantu dan praktif, lets move"
5833,Keren dan sangat membantu menemukan pekerjaan sesuai bidang kita🥰🙌
5834,Mempermudah mencari lowongan pekerjaan
5835,"alhamdulillah bisa dapet info lowongan dan kerja dengan aplikasi ini, thanks"
5836,Sangat membantu & memudahkan mencari pekerjaan
5837,Akun saya setelah diperbarui tidak bisa login walaupun sudah saya konfirmasi ubah password beberapa kali via email??
5838,Kalo ribet mending login dr browser atau chrome lebih komplit fiturnya.
5839,"Terpercaya,aman dan tidak ada pungutan biaya, kmarin dapet panggilan tapi belum rezeki nya saya"
5840,"Lowongan selalu update tiap hari, dan gk ribet aplikasinya"
5841,Pengalaman krrja saya kurang lebih 3thn di 2perusahaan sebagai pembantu Oprator produksi plastik dan kertas di PT kpm dan indah kiat serang.
5842,Sangat Berguna untuk yang membutuhkan pekerjaan khususnya Driver atau Supir 🙏
5843,aplikasi bagus yang sangat membantu dalam pencarian kerja
5844,Yg skrng ribet bingung dan gk bisa update pengalaman kerja terbaru... Coba tolong di permudah lg
5845,Sudah ngirim kebanyak perushaan belum ada kabar satu pun .
5846,"Sangat membantu, klu bs lbh komplit lg loker nya."
5847,Sementara jasih tiga dulu ya min.. Soalnya pengguna baru.. sejauh ini kritiknya saat apply job yg berbeda sebaikya cv yg ditampilkan boleh diberikan opsi berbeda sesuai tempat kerja yg dituju.. Agar meminimalisir kesamaan cv yg diapply dibeberapa tempat
5848,"Sejauh ini baru pertama mencoba, semoga melalui aplikasi ini, bukan hanya saya yang berhasil mewujudkan impian mendapatkan pekerjaan. Terima kasih"
5849,Sangat membantu dalam mecari pekerjaan yang sesuai dengan pengalaman kerja.
5850,Sangat membantu dan memudahkan mencari pekerjaan tks
5851,"Walaupun belom dapet pekerjaan dari jobstreet tapi ini sangat membantu buat kalian yang belum mempunyai pekerjaan, semangat"
5852,"Good aplikasi, sangat membantu bagi pencari kerja."
5853,Belum diterima kerja sampe sekarang. Padahal saya sudah banyak mengirim lamaran kerja
5854,Bermanfaat bagi semua kalangan dan bagus tidak ada iklan yg menggangu
5855,Melamar di jobstreet sangat mudah dan tidak perlu repot antar lamaran ke perusahaan apa lagi di masa pandemi virus Corona saat ini. Sukses selalu jobstreet.
5856,lebih di awasi kembali untuk loker yabg tersedia saya banyak kena penipuan di sini dan harap ada tindakan lanjut untuk loker penipuan seperti itu
5857,"Sangat membantu dan memudahkan pelamar, majubterus jobstreet"
5858,Mantapp trimakasih untuk semuanyaa..saya terbantu dengan adanya apk inii..
5859,Aplikasi bagus untuk orang2 yg sedang mencari pekerjaan.
5860,Tempat yg mudah untuk mencari pekerjaan
5861,Sangat terbantu adanya aplikasi ini... Terimakasih jobstreet...
5862,Kenapa ga bisa upload dokumen ya? Padahal file kurang dari 1mb
5863,Sangat membantu bagi yang sedang mencari pekerjaan. Semoga ada rejekinya
5864,Info yg disampaikan detail & lebih dapat dipahami
5865,"App terbaik, semoga semakin mantap, dan bisa membantu semua orang dalam pencarian loker yang update👍"
5866,cukup menyenangkan dan mudah untuk mencari info loker
5867,Mempermudah untuk orang mencari lowongan pekerjaan.
5868,Lumayan lah cukup bagus Lebih banyak lg ldan lengkapi saja kurng kurng nyaa agar lebih baik Trimakasih
5869,Bagus pelayanan nya dan mudah mengoperasikan aplikasi ini
5870,Klo info nya menurut saya bagus Cuma di resume aja yang susah nya
5871,"Mantap, praktis dan byk lowongannya."
5872,Sangat nyaman dan membantu dalam mencari pekerjaan
5873,Sesepeduli itu jobstreet...Terimakasih yang sebanyak-banyaknya
5874,Informasinya up to date dan melamarnya mudah
5875,"Susah ya dapat kerja dri aplikasi macam ni, tak membantu."
5876,Sangat Berguna dalam mencari lowongan pekerjaan terbaru
5877,"kebanyakan lowongan fiktif, makin ga jelas. lowongan kadaluwarsa aja masih di posting."
5878,"Tampilan Nya beda Bikin bingung, tolong prbaiki lagi seperti dulu Tampilan nya"
5879,"Cukup membantu mencari pekerjaan, setidaknya kita tau perusahaan apa saja yang lagi buka loker"
5880,Sangat membantu dalam mencari pekerjaan sesuai dengan keahliannya
5881,Jobstreet adalah salah satu aplikasi yang sangat diperlukan bagi pencari kerja 👍
5882,Sangat membantu untuk para pencari kerja terimakasih jobstreet 🙏
5883,Bagusan versi lama lah tau kita dpt pnggilan sekarang mah boboro ya hmm mudah2an d perbaiki lagi
5884,aplikasinya mantap bisa kirim semua lamaran yang lagi di butuhkan bismillahirrahmanirrahim semoga keterima kerja di aplikasi jobstreet ini..amin ya allah 🤲😇
5885,Setelah di update aplikasi ngk jelas.. Lebih bagus versi sebelumnya
5886,Sangat membantu dalam mencari pekerjaan. Tks Jobstreet.
5887,"Mudah mendapatkan informasi pekerjaan, dan lebih Valid"
5888,"Sangat menjamin dan bagus insallah berkah untuk semua nya , dan untuk orang yang membutuhkan"
5889,Terima kasih jobstreet informasi loker dan pekerjaan yg sangat membantu saya.... Semoga selalu memberikan informasi pekerjaan yang bermutu dan berkualitas. Sekses selalu
5890,Terimahkasih sudah memudahka untuk mencari pekerjaan.
5891,Sangat mudah dan membantu dalam mencari kerja
5892,"Jobstreet yg versi ini lebih susah di pahami, enak yang versi lama"
5893,Sangat membantu dalam informasi loker Semoga lebih baik lagi & tambah amanah
5894,Simple dan UI mudah di gunakan
5895,Sangat membantu sekali informasi lowker bagi kami kami yang membutuhkan. Thanks JobStreet sukses selalu
5896,Sangat membantu saya untuk melamar pekerjaan mudah mudahan ada rezekinya Saya bisa bekerja di tempat yg di inginkan
5897,Sangat mudah mencari lowongan pekerjaan
5898,"Bagus utk jobseeker , tp sy belum pernah ada pangilan interview"
5899,Sangat membantu sekali bagi yg mau melamar pekerjaan yg sesuai bidang nya
5900,Sangat membantu mempermudah cari pekerjaan.. Terima kasih
5901,"Kenapa ngk bisa nambahin resume, nambah keahlian Ini error atau gimana?"
5902,Update resume ga berubah masi muncul resume lama
5903,"Segini dulu ratingnya.. nnti klo udh dapet kerja, ditambah lgi rate nya"
5904,"Selama saya dapat pekerjaan sampai sekarang, semua berkat Jobstreet. Alhamdulillah,tolong lebih diperbaiki agar jauh lbh baik lg nnti. Sukses"
5905,Saya udah ngalamr brapa prusaan dan udah 1 bulan bulum aja ada pangilan.. coba tolong tingkat kan supaya bisa di percaya biar smua bisa mnggunakan apk ini
5906,"Sangat memudahkan saya dalam mencari pekerjaan, melamarnya juga lebih mudah."
5907,Ga bisa upload resume padahal ukurannya sudah dikompres dari ukuran awal Kecewa wis kecewa uninstal ae
5908,Aplikasinya lumayan bagus dan bisa membantu dalam mencari loker
5909,Tambahin fitur share link atau upload portofolio & upload dokumen sertifikat.
5910,"Bagus, semua jenis perusahaan lengkap, sering dpt panggilan,,"
5911,"puluhan kali kirim lamaran via jobstreet,tapi belum ada 1pun yg dipanggil,apakah aplikasi ini cuma formalitas buat hrd atau gimana ya😧"
5912,Setelah di update malah gabisa di buka 🙂
5913,"Bagus,mempermudah untuk mencari pekerjaan..smoga salah satu perusahaan yg saya kirim lamaran,, pengalaman saya di terima oleh perusahaan"
5914,Gw bngung am ni aplikasi dr dlu lamar ud brpa x tpi gk prnah dpat telpon atw panggilan gt... Lowongan ny benar benar gk sih 🙄🙄
5915,"JobStreet Sangat Membantu saya dalam mencari pekerjaan,Alhamdulillah saya banyak dipanggil interview dan Sudah bekerja sesuai dengan Bidang saya,Terimakasih Team Jobstreet....."
5916,Lebih mudah mencari lowongan pekerjaan sesuai minat kita dibagian apakah kita mencari loker
5917,"Update tentang loker yang ada. Tingkatkan terus, terimakasih."
5918,"Ini abis diupdate kok malah gak bisa login ,,Why..??"
5919,"Mudah untuk apply lamaran, tapi sampai saat ini belum ada pamggilan interview dari perusahaan yg saya lamar di job street"
5920,Sangat membantu untuk yang sedang membutuhkan lowongan pekerjaan
5921,Sangat bagus dan membantu mendapatkan informasi tentang pekerjaan
5922,Lebih mudah dan data tersimpan dengan benar
5923,Bagus praktis sangat membantu dalam mencari lowongan pekerjaan
5924,sangat membantu dan praktis menggunakannya....
5925,Sangat membantu para pencari kerja untuk mencari informasi tentang lowongan pekerjaan.
5926,"Selalu bs dpt panggilan dr sini, mesti sering2 update cv biar lolos"
5927,"Maaf sebelumnya,saya rasa apk ini tdk berpengaruh sama sekali utk para pencari kerja,bertubi - tubi lamaran tapi tak satupun ada tlp dari perusahaan,saya yakin dgn resume saya,skill & pengalaman minimal ada yang tlp saya,buktinya perusahaan yg butuh org berpengalaman & itu ada di diri saya,sampai skrg blm ada respon,apakah ini cuma aplikasi yang di update setiap minggu,ngabisin kuota,..oh ya itu PT Fuji Bijak Recrutment kenapa ada di jobstreet?setahu saya itu semacam penyalur & minta uang"
5928,Sudah 1 thn pake aplikasi ini tapi belum jugak dapat pekerjaan apa ada yang sama komen di bawah
5929,Sangat membantu. Bismillah semoga saya dapat merubah nasib dapat pekerjaan yang berkah di ridhoi Alloh lewat prantara aplikasi jobstreet ini.
5930,Informasi lengkap dan mudah di lengkapi untuk pelamar
5931,Bagus dan sangat membantu saya utk berkarier sesuai dengan kemampuan dan harapan saya. Doakan ya semoga berhasil. Tksih
5932,Bagus dan terjamin untuk para pencari kerja
5933,Setelah di update baru aplikasi nya ga bisa dibuka
5934,"Apk bagus sangat membantu kami para pencari kerja,thank god job"
5935,"Bagus , dan semoga bermanfaat untuk para jobseeker."
5936,Sangat membantu..tingkatkan terus kemudahan aplikasinya.
5937,Sangat Baik dan membantu untuk orang yg blm memiliki pekerjaaan
5938,mantap aplikasinya apa lg klo dapet kerja lebih mantep lagi
5939,"Sangat membantu utk para pencari kerja , good job jobstreet👍"
5940,Sangat membantu dalam mencari rekomendasi lowongan kerja 👍
5941,"Dear Team, Masukan dan saran : Ketika sebuah lowongan di posting, harusnya yang melamar pekerjaan tersebut mendapatkan status dari pemberi kerja dan apabila ada tidak cocok mohon di berikan keterangan supaya pencari kerja jelas dengan ketidak cocokan tersebut."
5942,Aneh tidak bisa masuk akun dan kata sandi nya tidak pernah benar padahal akun saya benar
5943,"Sangat membantu untuk mencari pekerjaan, disini aman sekali tanpa khawatir penipuan. Terimakasih"
5944,"Sangat lebih membantu,semoga amanah dan lancar terus🙏"
5945,"Aplikasi sangat bermanfaat, sy bisa dapat pekerjaan beberapa kali di aplikasi ini"
5946,Kasih 4 dlu ya kak..karena belom dapet panggilan kerja nbvdan bekerja dari aplikasi ini.
5947,Sangat bagus aplikasi ini bisa membantu para pencari pekerjaan
5948,Sangat membantu untuk mencari rekomendasi pekerjaan.
5949,Untuk info lowongan terbaru mohon update di beranda jangan hanya di pencarian
5950,Kenapa job street sekarang force close mulu ya??? Semenjak update yg terbaru jdi jelek banget-_-
5951,Mohon untuk lebih efektif antara perusahaan yang memasang iklan di jobstreet dengan jobstreet sendiri mengenai progress atau notifikasi dari setiap lamaran yang di ajukan oleh pemohon.
5952,"Susah ! Nyari nya perprovinsi , bukan perkota .. Harus nya sediain buat di kota yg kita pengen , bukan di provinsi doang"
5953,Sangat membantu sekali di dalam mencari pekerjaan tanpa adanya unsur penipuan
5954,"Bagusan versi sebelumnya ,dr bhs tidak ada indonesia , alamat email saya dblg salah pasword pdhal tidak pernah ganti passwd"
5955,"Awesome, lebih mudah dan praktis untuk melamar kerja"
5956,apalikasi yang sangat bagus. membantu untuk mencari kerja
5957,"lowongan kerja bodong banyakan, dari tahun 2016 sampe sekarang ga ada panggilan, ini aplikasi pembohongan"
5958,Udah di update tp aplikasi ngga mau terbuka/berjalan
5959,Mau coba. Kalo keterima kerja lewat aplikasi ini dikasih bintang full
5960,Bagusss banget sangat mudah untuk ngelamar kerja
5961,Sangat support untuk referensi pekerjaan
5962,Aplikasi yg sangat bagus mencari pekerjaan sesuai keahlian
5963,Bintang 3 dulu nanti jika sudah dapat panggilan tak tambahin.
5964,Enakan tampilan yg lama. Nyari berdasarkan lokasi yang nongol gak sesuai. Huhuhu
5965,Bagus aplikasi nya membuat kita mudah mencari pekerjaan
5966,"Mantap, tapi ga ada satupun perusahaan yg mengundang wawancara"
5967,Fiturnya simple dan mudah dimengerti
5968,"Sangat membantu, selalu up date & kredibel 👍👍👍"
5969,Thank membantu banget tapi klo bisa lebih banyaak loker lokernya
5970,"Bagi perusahaan yg jalur masuknya lewat org dalam. Cuma PHP doang. Mnding jgn di unggah di jobstreet . Kasian yg lamar,"
5971,Ada yang ngerti cara biar dpt panggilan kerja ga udh sering ngelamar tapi ga pernah ada yg tembus 🥲
5972,"Bagussss , memudahkan untuk Mencari pekerjaan"
5973,Saya heran para pembuat aplikasi lowongan kerja sebenernya tujuanya apa mau mrmberi lapangan kerja atau hanya memberi informasi lowongan kerja saja karna saya suda melamar banyak tapi belum ada panggilan sma sekali sangat mengecewakan mohon maaf.
5974,Aplikasi bagus 3 dulu ya.. masih belum dapat kerja nih..
5975,"Luar biasa, aplikasi ini dapat membuat hidup anda lebih berenergi dalam mencari kerja"
5976,Perlu perbaikan di bidang update lowongan kerja terbaru.
5977,"Saya senang menggunakan apk ini, memudahkan saya untuk mencari lowongan pekerjaan"
5978,"Dulu pernah ngelamar2 dari Jobsdb dan 2kali interview langsung panggilan kerja ,seneng banget rasanya . tapi karena Covid19 ini perusahaan saya mengalami kerugian dan merumahkan seluruh karyawan termasuk saya . semoga jalan rejeki saya masih mengalir yg mungkin dari aplikasi ini salah satunya . Amin Ya Rabb"
5979,Mohon untuk lowongan kadaluarsa atau sudah terisi jangan selalu terpampang
5980,saya diterima perusahaan besar. dengan posisi dan gaji yg sesuai. terima kasih Jobstreet
5981,"Kebanyakan lowongan bodong, sekali nya dapet panggilan sehari bisa sampai 3x atau 5x tapi di alamat yang sama yaitu ruko-ruko hahaha sangat memprihatikan aplikasi sebagus Joobstreet di isi dengan perusahaan-perusahaan bodong yang ingin memeras rakyat awam/tidak mengerti apa-apa"
5982,Tolong di perbaiki lagi..jobs versi baru gk bisa uploud fto
5983,Bagus mudah di gunakan dan byk loker yg tersedia
5984,"Trims, sudah mempermudah bagi pelamar pekerjaan."
5985,Aplikasi lowingan pekerjaan yang sangat membantu
5986,Aflikasi selalu gak bisa di buka. Mentok di logo trus......
5987,Terbaik lahhh untuk mencari pekerjaan
5988,"Jobstreet sangat membantu para jobseeker, semoga kedepannya bisa makin bagus lgi"
5989,"Apss mempermudah masyarakat dalam mencari Lapangan kerja, dan feedback yang diberikan sangat baik"
5990,"Sangat membantu mencari lowongan pekerjaan, terimakasih JobStreet"
5991,"Sering bug, kalo scroll kebawah maka list loker hilang"
5992,Ternyata ada limit melamar nya. Saya harap kedepan nya lebih baik lagi dan mohon akun saya di bebaskan dari limit melamar. Karna sampai sekarang saya belum bekerja. Terima kasih 🙏🏼
5993,Banyak info lowongan pekerjaan dan sangat membantu bagi yg membutuhkan nya
5994,"Tolong diperbaiki lagi tampilan, makin ribet ne versi terbaru"
5995,Semoga aplikasi ini dapat membantu dan memberi peluang pekerjaan kepada yang belum memiliki pekerjaan...
5996,Bulan pernah ada yang panggilan tapi utk informasi bagus
5997,Cukup bagus tapi kurang banyak lowongan nya
5998,Sangat membantu dan kualitas pelayanannya semakin membaik.
5999,"Melamar Pekerjaan menjadi menyenangkan, mudah, dan nyaman."
6000,"Senang sekali dan memudahkan untuk mencari pekerjaan, saran untuk perusahaan jika sudah membaca cv nya tolong langsung di vot lanjut atau tidak cocok supaya tidak menunggu Terima kasih."
6001,"Untuk postingan lowongan kerja yang sudah 1 bulan atau lebih, tolong di HAPUS karena user yang memberikan informasi lowongan kerja TIDAK PEDULI akan akunnya, terima kasih"
6002,"Setelah update, sekarang tidak bisa login per tanggal 25/11/2023"
6003,Cukup bagus dan valid informasi lowongan pekerjaannya
6004,ini kenapa habis upgrade malah gabisa buka profile
6005,"Gak terlalu leluasa pilihannya untum type mobile ini, lebih enak buka pake pc aja"
6006,Tolong di aplikasi banyak penipuan saya hampir kena tipu di pungut biaya setelah datang interview kantor tidak jelas
6007,"Sangat mudah melamar kerjaan,tp belum dapet kerjaan"
6008,Kenapa saya gak bisa login lagi?apa aplikasi lagi ada perbaikan atau bagaimana?
6009,Sangat membantu dalam pencarian lowongan pekerjaan
6010,"Tidak ada panggilan, yang ada notif terus untuk lamar"
6011,Saya sering mendapat kesempatan untuk interview melalui jobstreet. Kalau memang ingin dapat panggilan perbaiki profil kamu supaya menarik minat perusahaan. Thanks Jobstreet.
6012,Sangat membantu sekali aplikasinya... terimakasih jobstreet.👍🏾
6013,"Gak ada lowongan yg bisa dicoba, mending pakai web"
6014,"Terima kasih buat aplikasi jobstreet, kita Sebagai pelamar jadi lebih misahin mengetahui lowongan kerja."
6015,Aplikasi yang sangat menguntungkan dalam mencari pekerjaan
6016,"Maaf, kenapa pas mau mengisi profil keluar terus dari aplikasi yah?? Tolong bantuannya"
6017,Banyak lowongan kerja yang di dapat tapi blum pernah di pangil 1pun lamaran kerja saya
6018,"Mantap, jadi lebih mudah mencari dan melamar pekerjaan"
6019,sangatlah Bagus apk ini membantu saya untuk cari kerja maksih job street
6020,Lebih enak dan mudah tampilan yang lama ketimbang yang baru.
6021,Belum pernah dpt panggilan di jobstret dari dulu
6022,Sangat membantu sekali ketika saya mencari pekerjaan di jaman sekarang
6023,Perbanyak fitur2 lainnya seperti fitur taksiran gaji disetiap pekerjaan di indonesia.
6024,"Ini sangat membantu dalam mencari kerja, walaupun harus merantau yang penting dapat kerja🙏🏼"
6025,"tes,, info nya bagus untuk para pencari kerja,mantap"
6026,"Suka banget mencari pekerjaan di jobstreet ,,saya sangat membutuhkan untuk keluarga saya"
6027,"Kembalikan ke tampilan lama, tampilan baru membuat bingung"
6028,"Login cepat, Semangat utk mendapatkan pekerjaan baru."
6029,"Update di Nov20 ini aplikasinya jd jelek, list lokernya gk isa diurutin per tanggal lagi gk kyk dlu"
6030,ini jobstreet gmn sih udh diupdate malah ga bs dibuka! yg bikin aplikasi gmn sih ?!!
6031,"Memudahkan mencari loker, semoga bisa diterima bekerja dengan bantuan apk ini"
6032,Aplikasi yg bagus sangat membantu dalam hal mencari pekerjaan
6033,Mudah dan membantu pencarian kerja
6034,sangat membantu untuk oara jobssaicare untuk memcari kerja
6035,"Sangat membantu disaat mencari pekerjaan,pengangguran,"
6036,Sangat cocok dan membantu buat yang sedang mencari loker
6037,Mantap mempermudah mencari informasi mengenai lowongan pekerjaan
6038,Sangat membantu. Terutama untuk para pencari kerja
6039,Gak enak tampilannya.. kurang simpel
6040,Aplikasi jobstreet sangat diandalkan membantu saya mendapatkan pekerjaan saya kembali.terima kasih jobstreet
6041,"Senang melamar pekerjaan, meskipun belum ada satupun pekerjaan yang dapat"
6042,Dimudahkan dalam mencari pekerjaan dan melamar pekerjaan.. say thanks for job street ☺️
6043,"dari dlu sampai skrg, ngga pernah dapet peluang dari sini.justru dapet nya di apps sebelah Li*k*din"
6044,Aplikasi nya sangat membantu untuk mecari pekerjaan
6045,Bagus apknya sangat membantu untuk pelamar kerja
6046,"Setelah upgrade malah ga bisa buka, paraahh"
6047,Sangat membantu bagi para jobles yang ingin maju lebih baik
6048,Sangat membantu dan mudah untuk diaplikasikan
6049,"Saya gak bsa masuk ataupun daftar, kenapa yah? Selalu ada keterangan email tidak tersedia, padahal email saya masih aktif"
6050,Sangat bagus dan membantu untuk mencari pekerjaan
6051,aplikasi yang sangat bagus buat mencari informasi pekerjaan
6052,Kepastian di tolak atau di panggil lama banget..... Adminnya juga sensi.... Tlpn gak sempat ngangkat atau panggilan gak bisa datang trus gak ada kelanjutannya.....
6053,Habis update malah gbs buka..loading doang.. Sm notif ada yg salah
6054,bagus.. proses melamar lebih cepat dan praktis
6055,Terlalu sering disuruh update. Belum seminggu update lagi. Sudah berkali2 update.
6056,Pencari kerja yang baik tapi sedikit lama panggilan kerjanya
6057,Banyak lowongan dan mudah cara kirim lamaran kerja nya.
6058,Banyak pilihan pekerjaan mudah2an cepat mendapat kerjaan
6059,Setelah di update tidak bisa di buka sama sekali
6060,PARAH BANGET... HABIS DI UPDATE MALAH KAYAK GINI. TAMPILAN JELEK POKOK NYA PARAH LAH. KEMBALIKAN KE VERSI SEBELUM NYA SAJA. semoga di baca admin. Saya mohon kembalikan versi sebelumnya
6061,"Bersyukur bgt sangat membantu, 3 kali kerja dapet dari jobstreet, terimakasih banyak jobstreet :) harus gencer apply, cari yg sesuai kualifikasi perusahaan dan diri kita, tingkatin skill,"
6062,Bagus untuk mencari loker dengan aman dan pasti..
6063,Sangat membut untuk memudahkan mencari kerja.
6064,Sangat mudah digunakan & mudah mendapatkan informasi lowongan kerja
6065,Perbaharuan aplikasinya bukan semakin baik tapi malah menurutku kurang baik gak kaya kemaren
6066,"Aku kasih bintang 2 dulu ya, kalau sudah dapat pekerjaan saya tambahi lagi bintangnya"
6067,Sangat membantu bagi irang yang membutuhkan kerja Dan loker yang ditunjukan sangat resmi
6068,"Cukup membantu untuk mencari lowongan pekerjaan, thank you"
6069,Kenapa kl unduh foto.resume.sertifikat model foto kok ndak bs .aplikasi lain bisa .jd melamar ndak ada foto sm resume cv atau sertifikat
6070,Mempermudah mencari pekerjaan dan lamaran kerja
6071,Kenapa gak bisa translit ke bahasa indonesia !!!
6072,"Tak ada panggilan untuk interviw,,,menyedihkan,,,"
6073,Sangat membantu bagi kami yang memang sedang mencari pekerjaan . Trim's
6074,"dengan adanya jobStreet, saya sangat terbantu, bisa mengetahui loker loker yang tadinya saya tidak tahu, semogah saya cepat dapat perkerjaan yak Allah amiin"
6075,Aplikasi ini dapat membantu untuk mencari pekerjaan dengan bagus
6076,Memudahkan untuk mencari pekerjaan yang cocok dan sesuai keinginan
6077,Mudah mudahan dengan ini gampang nyari kerjaan
6078,Cukup membantu mencari pekerjaan yg sesuai dengan pengalaman
6079,Sangat membantu dan semoga bermanfaat bagi yang ingin mencari pekerjaan
6080,Kenapa tidak bisa di upload resume pribadi kecewa sama aplikasi jobstreet sekarang ini
6081,Aplikasi yg sangat bermanfaat untuk para pencari kerja... Good
